14.0000,-9.1531,-3.7103,9.9768,-9.5403
27.0000,0.4774,2.6136,1.2214,-3.7531
66.0000,5.8567,-8.2475,10.1323,4.4301
91.0000,0.1615,1.0673,0.9595,-4.1405
4.0000,-10.0500,-3.0433,8.3606,-7.9029
51.0000,-3.3315,1.1677,-6.7106,-7.1176
120.0000,-0.8999,-6.5191,-7.8968,-6.9294
59.0000,9.3096,5.3681,5.7454,-10.2137
80.0000,6.6384,5.4984,7.8602,-10.9913
28.0000,-1.1108,-8.7948,-7.8367,-9.9984
131.0000,-3.9800,-0.0824,-5.6119,-8.5428
121.0000,2.8051,-7.0469,-0.4855,-6.2283
68.0000,-10.2517,-2.5520,9.2112,-9.3931
139.0000,1.7663,-11.3371,-0.2651,-6.3604
110.0000,4.4531,7.3592,5.7468,-9.0401
97.0000,-1.8476,-5.8374,-7.2654,-10.7840
125.0000,2.1805,1.4340,-2.2321,-3.4325
46.0000,-2.6044,-6.0178,-4.7573,-7.2547
45.0000,-9.7919,-2.1496,8.7731,-8.4227
130.0000,4.5233,7.7720,7.2917,-11.1923
55.0000,4.8798,-9.3069,10.7902,2.5135
102.0000,0.2677,-8.8716,-6.3086,-8.9517
56.0000,5.0728,-7.9374,10.1604,3.0234
67.0000,-5.0836,1.0798,-3.2985,-9.8501
65.0000,1.1132,-8.1769,0.3352,-7.3316
1.0000,1.9191,1.6894,-0.3979,-4.8741
118.0000,-10.3510,-1.7170,8.3916,-8.2260
53.0000,5.4478,-8.4009,10.7575,2.8143
17.0000,-9.2576,-3.0071,8.9331,-9.1208
92.0000,6.2560,7.6852,6.8636,-9.5978
52.0000,-0.4007,-6.8953,-6.9825,-8.7740
115.0000,-11.9779,-2.9999,9.7578,-8.8949
140.0000,1.6243,2.5353,-0.7149,-2.1037
78.0000,-3.5842,0.6953,-3.4488,-8.0310
37.0000,1.4142,2.4573,-0.4926,-5.0819
101.0000,5.7911,-9.8880,8.7350,1.8922
119.0000,-2.7706,-7.3218,-7.3038,-9.6728
145.0000,-0.0863,1.3353,0.4343,-3.6324
69.0000,6.1452,-7.2418,8.8285,1.8125
137.0000,1.4801,2.5438,-0.5670,-4.2548
7.0000,-4.0494,-0.4284,-5.2354,-8.7620
122.0000,4.7320,5.4455,6.3550,-9.6923
79.0000,1.0392,-5.9891,-7.7777,-7.2348
82.0000,-0.2109,-7.7237,-7.2537,-8.3075
20.0000,-4.3315,2.8276,-6.3238,-8.3544
58.0000,2.2697,-9.2935,1.8856,-7.4653
19.0000,0.6028,-7.7988,0.0918,-6.6530
138.0000,6.2607,6.7933,6.9635,-10.6519
77.0000,6.3863,5.8404,6.0238,-8.5403
74.0000,-1.0192,-8.8485,-6.6861,-7.7548
113.0000,-2.9875,-0.3717,-5.9251,-9.2234
32.0000,-2.7586,-1.3523,-6.4012,-8.5976
21.0000,4.7150,-8.7536,9.2003,4.1615
64.0000,1.1423,-7.6692,0.8004,-7.4099
123.0000,-4.5166,-0.5830,-7.3842,-10.3057
149.0000,-9.0147,-2.4556,7.1566,-9.2815
133.0000,6.3304,8.3822,7.1009,-8.3466
148.0000,5.3291,-10.6332,8.8378,3.8374
31.0000,1.0001,-8.3301,0.6204,-8.2845
23.0000,3.9646,8.8979,7.5772,-8.6726
95.0000,-3.7362,-6.7914,-9.0520,-8.7675
57.0000,-3.9323,1.4106,-5.6322,-9.4659
112.0000,-8.6764,-3.1145,7.7554,-8.6717
103.0000,6.6942,-7.8402,10.9734,3.8531
143.0000,-4.3604,-0.5513,-5.6351,-10.0510
12.0000,2.5532,0.4881,-0.3601,-2.7118
43.0000,-1.2277,-6.6233,-6.5246,-8.3795
144.0000,0.1339,-5.7506,-0.0209,-5.7268
89.0000,1.5007,4.5435,-1.4562,-3.2241
41.0000,-0.8899,3.2970,0.4476,-5.0526
111.0000,-3.0849,-6.7924,-5.5485,-10.9182
9.0000,-8.5081,-2.0653,8.4560,-8.0851
0.0000,5.6713,-7.8596,9.0821,3.9926
147.0000,2.6141,-8.0157,0.9061,-6.0822
5.0000,0.9371,-9.1084,1.6948,-7.4301
106.0000,1.1660,1.9467,-0.6983,-3.5635
40.0000,1.1557,-7.4658,2.7489,-6.0235
